"","crym","ana_mgpo_nm","ana_ccd_nm","admd_nm","admd_c","cdw","time_interval","sl_am","sl_ct"
"4680","202210","부산광역시","해운대구","중2동","2635054000","WED","09",112000,5
"4681","202210","부산광역시","해운대구","중2동","2635054000","WED","14",123000,7
"4682","202210","부산광역시","해운대구","중2동","2635054000","WED","20",373000,15
"4683","202210","부산광역시","강서구","가락동","2644055000","FRI","18",52000,3
"4684","202210","부산광역시","강서구","가락동","2644055000","THU","18",106000,5
"4685","202210","부산광역시","강서구","가락동","2644055000","WED","18",55000,3
"4686","202210","부산광역시","강서구","강동동","2644053000","SAT","18",114000,4
"4687","202210","부산광역시","강서구","녹산동","2644056000","FRI","08",87000,6
"4688","202210","부산광역시","강서구","녹산동","2644056000","FRI","12",711000,30
"4689","202210","부산광역시","강서구","녹산동","2644056000","FRI","13",410000,22
"4690","202210","부산광역시","강서구","녹산동","2644056000","FRI","14",358000,17
"4691","202210","부산광역시","강서구","녹산동","2644056000","FRI","18",2122000,82
"4692","202210","부산광역시","강서구","녹산동","2644056000","MON","13",1839000,78
"4693","202210","부산광역시","강서구","녹산동","2644056000","MON","16",1764000,67
"4694","202210","부산광역시","강서구","녹산동","2644056000","MON","19",2177000,82
"4695","202210","부산광역시","강서구","녹산동","2644056000","MON","21",949000,39
"4696","202210","부산광역시","강서구","녹산동","2644056000","SAT","09",180000,9
"4697","202210","부산광역시","강서구","녹산동","2644056000","SAT","10",391000,17
"4698","202210","부산광역시","강서구","녹산동","2644056000","SAT","11",754000,33
"4699","202210","부산광역시","강서구","녹산동","2644056000","SAT","13",550000,27
"4700","202210","부산광역시","강서구","녹산동","2644056000","SAT","18",2822000,108
"4701","202210","부산광역시","강서구","녹산동","2644056000","SAT","20",1807000,70
"4702","202210","부산광역시","강서구","녹산동","2644056000","SAT","21",1412000,54
"4703","202210","부산광역시","강서구","녹산동","2644056000","SAT","22",702000,27
"4704","202210","부산광역시","강서구","녹산동","2644056000","SUN","00",201000,5
"4705","202210","부산광역시","강서구","녹산동","2644056000","SUN","08",103000,3
"4706","202210","부산광역시","강서구","녹산동","2644056000","SUN","11",1637000,62
"4707","202210","부산광역시","강서구","녹산동","2644056000","SUN","14",763000,36
"4708","202210","부산광역시","강서구","녹산동","2644056000","SUN","22",797000,32
"4709","202210","부산광역시","강서구","녹산동","2644056000","SUN","23",413000,15
"4710","202210","부산광역시","강서구","녹산동","2644056000","THU","03",61000,3
"4711","202210","부산광역시","강서구","녹산동","2644056000","THU","07",90000,3
"4712","202210","부산광역시","강서구","녹산동","2644056000","THU","11",726000,29
"4713","202210","부산광역시","강서구","녹산동","2644056000","THU","12",417000,24
"4714","202210","부산광역시","강서구","녹산동","2644056000","THU","13",451000,19
"4715","202210","부산광역시","강서구","녹산동","2644056000","THU","16",821000,31
"4716","202210","부산광역시","강서구","녹산동","2644056000","THU","19",1615000,66
"4717","202210","부산광역시","강서구","녹산동","2644056000","THU","23",195000,8
"4718","202210","부산광역시","강서구","녹산동","2644056000","TUE","11",822000,35
"4719","202210","부산광역시","강서구","녹산동","2644056000","TUE","15",559000,23
"4720","202210","부산광역시","강서구","녹산동","2644056000","TUE","19",1497000,62
"4721","202210","부산광역시","강서구","녹산동","2644056000","WED","09",86000,6
"4722","202210","부산광역시","강서구","녹산동","2644056000","WED","14",402000,18
"4723","202210","부산광역시","강서구","녹산동","2644056000","WED","15",585000,22
"4724","202210","부산광역시","강서구","녹산동","2644056000","WED","21",581000,24
"4725","202210","부산광역시","강서구","녹산동","2644056000","WED","23",130000,6
"4726","202210","부산광역시","강서구","대저1동","2644051000","SUN","18",221000,6
"4727","202210","부산광역시","강서구","대저2동","2644052000","MON","17",183000,4
"4728","202210","부산광역시","강서구","대저2동","2644052000","MON","18",187000,8
"4729","202210","부산광역시","강서구","대저2동","2644052000","MON","20",148000,6
"4730","202210","부산광역시","강서구","대저2동","2644052000","MON","21",75000,3
"4731","202210","부산광역시","강서구","대저2동","2644052000","SAT","23",60000,3
"4732","202210","부산광역시","강서구","대저2동","2644052000","SUN","20",128000,5
"4733","202210","부산광역시","강서구","대저2동","2644052000","SUN","22",46000,3
"4734","202210","부산광역시","강서구","대저2동","2644052000","THU","19",47000,3
"4735","202210","부산광역시","강서구","대저2동","2644052000","TUE","18",58000,3
"4736","202210","부산광역시","강서구","대저2동","2644052000","WED","17",104000,5
"4737","202210","부산광역시","강서구","대저2동","2644052000","WED","21",77000,3
"4738","202210","부산광역시","강서구","명지1동","2644053500","FRI","13",912000,47
"4739","202210","부산광역시","강서구","명지1동","2644053500","FRI","15",392000,19
"4740","202210","부산광역시","강서구","명지1동","2644053500","FRI","17",2971000,124
"4741","202210","부산광역시","강서구","명지1동","2644053500","MON","01",191000,7
"4742","202210","부산광역시","강서구","명지1동","2644053500","MON","16",3090000,115
"4743","202210","부산광역시","강서구","명지1동","2644053500","MON","19",4215000,165
"4744","202210","부산광역시","강서구","명지1동","2644053500","MON","21",1872000,79
"4745","202210","부산광역시","강서구","명지1동","2644053500","SAT","09",193000,13
"4746","202210","부산광역시","강서구","명지1동","2644053500","SAT","12",1759000,87
"4747","202210","부산광역시","강서구","명지1동","2644053500","SAT","14",610000,28
"4748","202210","부산광역시","강서구","명지1동","2644053500","SAT","17",4615000,185
"4749","202210","부산광역시","강서구","명지1동","2644053500","SAT","18",7304000,268
"4750","202210","부산광역시","강서구","명지1동","2644053500","SAT","20",3335000,126
"4751","202210","부산광역시","강서구","명지1동","2644053500","SUN","13",2644000,126
"4752","202210","부산광역시","강서구","명지1동","2644053500","SUN","14",1581000,68
"4753","202210","부산광역시","강서구","명지1동","2644053500","SUN","16",2457000,92
"4754","202210","부산광역시","강서구","명지1동","2644053500","SUN","17",6487000,228
"4755","202210","부산광역시","강서구","명지1동","2644053500","SUN","19",5028000,180
"4756","202210","부산광역시","강서구","명지1동","2644053500","SUN","20",3632000,132
"4757","202210","부산광역시","강서구","명지1동","2644053500","SUN","22",1627000,67
"4758","202210","부산광역시","강서구","명지1동","2644053500","THU","09",132000,7
"4759","202210","부산광역시","강서구","명지1동","2644053500","TUE","09",340000,20
"4760","202210","부산광역시","강서구","명지1동","2644053500","TUE","10",1104000,52
"4761","202210","부산광역시","강서구","명지1동","2644053500","TUE","14",1075000,55
"4762","202210","부산광역시","강서구","명지1동","2644053500","TUE","22",772000,32
"4763","202210","부산광역시","강서구","명지1동","2644053500","TUE","23",360000,13
"4764","202210","부산광역시","강서구","명지1동","2644053500","WED","00",357000,8
"4765","202210","부산광역시","강서구","명지1동","2644053500","WED","09",175000,9
"4766","202210","부산광역시","강서구","명지1동","2644053500","WED","10",548000,26
"4767","202210","부산광역시","강서구","명지1동","2644053500","WED","13",712000,37
"4768","202210","부산광역시","강서구","명지1동","2644053500","WED","18",4517000,175
"4769","202210","부산광역시","강서구","명지1동","2644053500","WED","19",2353000,93
"4770","202210","부산광역시","강서구","명지1동","2644053500","WED","22",848000,33
"4771","202210","부산광역시","강서구","명지1동","2644053500","WED","23",325000,12
"4772","202210","부산광역시","강서구","명지2동","2644054500","FRI","11",511000,31
"4773","202210","부산광역시","강서구","명지2동","2644054500","FRI","12",429000,25
"4774","202210","부산광역시","강서구","명지2동","2644054500","FRI","14",402000,21
"4775","202210","부산광역시","강서구","명지2동","2644054500","FRI","17",2332000,92
"4776","202210","부산광역시","강서구","명지2동","2644054500","FRI","19",2141000,88
"4777","202210","부산광역시","강서구","명지2동","2644054500","MON","01",57000,3
"4778","202210","부산광역시","강서구","명지2동","2644054500","MON","11",2214000,92
"4779","202210","부산광역시","강서구","명지2동","2644054500","MON","17",4976000,182
"4780","202210","부산광역시","강서구","명지2동","2644054500","MON","19",2470000,91
"4781","202210","부산광역시","강서구","명지2동","2644054500","SAT","20",2136000,85
"4782","202210","부산광역시","강서구","명지2동","2644054500","SUN","12",2262000,102
"4783","202210","부산광역시","강서구","명지2동","2644054500","SUN","13",1481000,65
"4784","202210","부산광역시","강서구","명지2동","2644054500","SUN","18",5127000,181
"4785","202210","부산광역시","강서구","명지2동","2644054500","SUN","23",278000,13
"4786","202210","부산광역시","강서구","명지2동","2644054500","THU","15",365000,18
"4787","202210","부산광역시","강서구","명지2동","2644054500","THU","16",640000,26
"4788","202210","부산광역시","강서구","명지2동","2644054500","THU","17",1754000,73
"4789","202210","부산광역시","강서구","명지2동","2644054500","TUE","13",1145000,52
"4790","202210","부산광역시","강서구","명지2동","2644054500","TUE","14",679000,34
"4791","202210","부산광역시","강서구","명지2동","2644054500","TUE","18",2459000,105
"4792","202210","부산광역시","강서구","명지2동","2644054500","TUE","20",829000,33
"4793","202210","부산광역시","강서구","명지2동","2644054500","TUE","21",580000,25
"4794","202210","부산광역시","강서구","명지2동","2644054500","WED","16",544000,33
"4795","202210","부산광역시","강서구","명지2동","2644054500","WED","18",2431000,100
"4796","202210","부산광역시","강서구","명지2동","2644054500","WED","19",1620000,61
"4797","202210","부산광역시","강서구","명지2동","2644054500","WED","20",758000,32
"4798","202210","부산광역시","금정구","구서1동","2641068000","FRI","18",777000,36
"4799","202210","부산광역시","금정구","구서1동","2641068000","FRI","19",614000,29
"4800","202210","부산광역시","금정구","구서1동","2641068000","FRI","20",317000,14
"4801","202210","부산광역시","금정구","구서1동","2641068000","FRI","21",222000,9
"4802","202210","부산광역시","금정구","구서1동","2641068000","FRI","22",173000,8
"4803","202210","부산광역시","금정구","구서1동","2641068000","MON","10",141000,8
"4804","202210","부산광역시","금정구","구서1동","2641068000","MON","19",951000,37
"4805","202210","부산광역시","금정구","구서1동","2641068000","MON","21",602000,26
"4806","202210","부산광역시","금정구","구서1동","2641068000","SAT","10",116000,7
"4807","202210","부산광역시","금정구","구서1동","2641068000","SAT","12",521000,23
"4808","202210","부산광역시","금정구","구서1동","2641068000","SAT","13",427000,17
"4809","202210","부산광역시","금정구","구서1동","2641068000","SAT","14",239000,14
"4810","202210","부산광역시","금정구","구서1동","2641068000","SAT","16",464000,17
"4811","202210","부산광역시","금정구","구서1동","2641068000","SAT","18",1431000,60
"4812","202210","부산광역시","금정구","구서1동","2641068000","SAT","21",618000,21
"4813","202210","부산광역시","금정구","구서1동","2641068000","SUN","11",1015000,35
"4814","202210","부산광역시","금정구","구서1동","2641068000","THU","11",521000,19
"4815","202210","부산광역시","금정구","구서1동","2641068000","THU","14",162000,11
"4816","202210","부산광역시","금정구","구서1동","2641068000","THU","16",110000,6
"4817","202210","부산광역시","금정구","구서1동","2641068000","TUE","00",98000,3
"4818","202210","부산광역시","금정구","구서1동","2641068000","TUE","16",506000,22
"4819","202210","부산광역시","금정구","구서1동","2641068000","TUE","23",98000,5
"4820","202210","부산광역시","금정구","구서1동","2641068000","WED","18",982000,38
"4821","202210","부산광역시","금정구","구서1동","2641068000","WED","23",90000,5
"4822","202210","부산광역시","금정구","구서2동","2641069000","FRI","00",177000,5
"4823","202210","부산광역시","금정구","구서2동","2641069000","FRI","11",624000,28
"4824","202210","부산광역시","금정구","구서2동","2641069000","FRI","16",495000,19
"4825","202210","부산광역시","금정구","구서2동","2641069000","FRI","21",269000,12
"4826","202210","부산광역시","금정구","구서2동","2641069000","MON","11",1273000,52
"4827","202210","부산광역시","금정구","구서2동","2641069000","MON","15",1049000,44
"4828","202210","부산광역시","금정구","구서2동","2641069000","MON","23",146000,7
"4829","202210","부산광역시","금정구","구서2동","2641069000","SAT","01",58000,3
"4830","202210","부산광역시","금정구","구서2동","2641069000","SAT","09",148000,8
"4831","202210","부산광역시","금정구","구서2동","2641069000","SAT","17",1809000,70
"4832","202210","부산광역시","금정구","구서2동","2641069000","SUN","09",413000,14
"4833","202210","부산광역시","금정구","구서2동","2641069000","SUN","13",1069000,47
"4834","202210","부산광역시","금정구","구서2동","2641069000","SUN","15",638000,26
"4835","202210","부산광역시","금정구","구서2동","2641069000","SUN","19",1813000,68
"4836","202210","부산광역시","금정구","구서2동","2641069000","THU","10",211000,10
"4837","202210","부산광역시","금정구","구서2동","2641069000","THU","12",523000,23
"4838","202210","부산광역시","금정구","구서2동","2641069000","TUE","00",132000,5
"4839","202210","부산광역시","금정구","구서2동","2641069000","TUE","15",191000,10
"4840","202210","부산광역시","금정구","구서2동","2641069000","TUE","19",908000,39
"4841","202210","부산광역시","금정구","구서2동","2641069000","WED","10",145000,6
"4842","202210","부산광역시","금정구","구서2동","2641069000","WED","12",530000,26
"4843","202210","부산광역시","금정구","금사회동동","2641055500","FRI","14",44000,3
"4844","202210","부산광역시","금정구","금사회동동","2641055500","FRI","17",133000,5
"4845","202210","부산광역시","금정구","금사회동동","2641055500","FRI","19",109000,6
"4846","202210","부산광역시","금정구","금사회동동","2641055500","MON","20",177000,5
"4847","202210","부산광역시","금정구","금사회동동","2641055500","SAT","14",108000,4
"4848","202210","부산광역시","금정구","금사회동동","2641055500","SAT","18",257000,9
"4849","202210","부산광역시","금정구","금사회동동","2641055500","SUN","19",125000,5
"4850","202210","부산광역시","금정구","금사회동동","2641055500","THU","17",74000,3
"4851","202210","부산광역시","금정구","금사회동동","2641055500","TUE","13",111000,5
"4852","202210","부산광역시","금정구","금사회동동","2641055500","TUE","19",114000,6
"4853","202210","부산광역시","금정구","남산동","2641067000","FRI","00",70000,3
"4854","202210","부산광역시","금정구","남산동","2641067000","FRI","06",65000,3
"4855","202210","부산광역시","금정구","남산동","2641067000","FRI","09",117000,5
"4856","202210","부산광역시","금정구","남산동","2641067000","FRI","10",68000,4
"4857","202210","부산광역시","금정구","남산동","2641067000","FRI","15",427000,10
"4858","202210","부산광역시","금정구","남산동","2641067000","MON","11",793000,32
"4859","202210","부산광역시","금정구","남산동","2641067000","MON","14",448000,19
"4860","202210","부산광역시","금정구","남산동","2641067000","MON","21",436000,17
"4861","202210","부산광역시","금정구","남산동","2641067000","SAT","02",73000,4
"4862","202210","부산광역시","금정구","남산동","2641067000","SAT","08",61000,3
"4863","202210","부산광역시","금정구","남산동","2641067000","SAT","17",795000,33
"4864","202210","부산광역시","금정구","남산동","2641067000","SUN","10",429000,20
"4865","202210","부산광역시","금정구","남산동","2641067000","SUN","21",581000,25
"4866","202210","부산광역시","금정구","남산동","2641067000","THU","03",58000,3
"4867","202210","부산광역시","금정구","남산동","2641067000","THU","09",52000,3
"4868","202210","부산광역시","금정구","남산동","2641067000","THU","12",411000,21
"4869","202210","부산광역시","금정구","남산동","2641067000","THU","13",285000,12
"4870","202210","부산광역시","금정구","남산동","2641067000","THU","14",232000,9
"4871","202210","부산광역시","금정구","남산동","2641067000","THU","17",514000,18
"4872","202210","부산광역시","금정구","남산동","2641067000","TUE","10",73000,5
"4873","202210","부산광역시","금정구","남산동","2641067000","TUE","13",4e+05,21
"4874","202210","부산광역시","금정구","남산동","2641067000","TUE","19",698000,30
"4875","202210","부산광역시","금정구","남산동","2641067000","TUE","21",390000,17
"4876","202210","부산광역시","금정구","남산동","2641067000","TUE","23",75000,4
"4877","202210","부산광역시","금정구","남산동","2641067000","WED","21",188000,10
"4878","202210","부산광역시","금정구","부곡1동","2641057000","FRI","19",195000,10
"4879","202210","부산광역시","금정구","부곡1동","2641057000","FRI","23",76000,3
"4880","202210","부산광역시","금정구","부곡1동","2641057000","MON","12",170000,7
"4881","202210","부산광역시","금정구","부곡1동","2641057000","MON","15",66000,3
"4882","202210","부산광역시","금정구","부곡1동","2641057000","MON","16",190000,6
"4883","202210","부산광역시","금정구","부곡1동","2641057000","MON","17",305000,12
"4884","202210","부산광역시","금정구","부곡1동","2641057000","MON","19",155000,6
"4885","202210","부산광역시","금정구","부곡1동","2641057000","MON","20",157000,7
"4886","202210","부산광역시","금정구","부곡1동","2641057000","MON","23",126000,4
"4887","202210","부산광역시","금정구","부곡1동","2641057000","SAT","14",42000,3
"4888","202210","부산광역시","금정구","부곡1동","2641057000","SAT","17",254000,11
"4889","202210","부산광역시","금정구","부곡1동","2641057000","SAT","18",186000,10
"4890","202210","부산광역시","금정구","부곡1동","2641057000","SAT","21",142000,6
"4891","202210","부산광역시","금정구","부곡1동","2641057000","SAT","22",51000,3
"4892","202210","부산광역시","금정구","부곡1동","2641057000","SUN","11",84000,3
"4893","202210","부산광역시","금정구","부곡1동","2641057000","SUN","12",130000,5
"4894","202210","부산광역시","금정구","부곡1동","2641057000","SUN","21",109000,5
"4895","202210","부산광역시","금정구","부곡1동","2641057000","SUN","22",134000,5
"4896","202210","부산광역시","금정구","부곡1동","2641057000","THU","15",147000,3
"4897","202210","부산광역시","금정구","부곡1동","2641057000","TUE","11",155000,7
"4898","202210","부산광역시","금정구","부곡1동","2641057000","TUE","13",145000,3
"4899","202210","부산광역시","금정구","부곡1동","2641057000","TUE","17",161000,6
"4900","202210","부산광역시","금정구","부곡1동","2641057000","TUE","18",128000,6
"4901","202210","부산광역시","금정구","부곡1동","2641057000","WED","17",102000,5
"4902","202210","부산광역시","금정구","부곡2동","2641058000","FRI","11",356000,17
"4903","202210","부산광역시","금정구","부곡2동","2641058000","FRI","14",61000,3
"4904","202210","부산광역시","금정구","부곡2동","2641058000","FRI","20",321000,14
"4905","202210","부산광역시","금정구","부곡2동","2641058000","MON","12",924000,32
"4906","202210","부산광역시","금정구","부곡2동","2641058000","MON","19",764000,35
"4907","202210","부산광역시","금정구","부곡2동","2641058000","MON","20",440000,18
"4908","202210","부산광역시","금정구","부곡2동","2641058000","MON","22",260000,10
"4909","202210","부산광역시","금정구","부곡2동","2641058000","MON","23",333000,14
"4910","202210","부산광역시","금정구","부곡2동","2641058000","SAT","18",1212000,43
"4911","202210","부산광역시","금정구","부곡2동","2641058000","SAT","19",1214000,47
"4912","202210","부산광역시","금정구","부곡2동","2641058000","SAT","20",769000,36
"4913","202210","부산광역시","금정구","부곡2동","2641058000","SAT","23",307000,13
"4914","202210","부산광역시","금정구","부곡2동","2641058000","SUN","10",297000,13
"4915","202210","부산광역시","금정구","부곡2동","2641058000","SUN","12",854000,37
"4916","202210","부산광역시","금정구","부곡2동","2641058000","SUN","14",564000,25
"4917","202210","부산광역시","금정구","부곡2동","2641058000","SUN","20",807000,30
"4918","202210","부산광역시","금정구","부곡2동","2641058000","SUN","23",277000,11
"4919","202210","부산광역시","금정구","부곡2동","2641058000","THU","12",346000,14
"4920","202210","부산광역시","금정구","부곡2동","2641058000","THU","14",330000,12
"4921","202210","부산광역시","금정구","부곡2동","2641058000","THU","15",99000,5
"4922","202210","부산광역시","금정구","부곡2동","2641058000","THU","16",195000,10
"4923","202210","부산광역시","금정구","부곡2동","2641058000","THU","21",194000,8
"4924","202210","부산광역시","금정구","부곡2동","2641058000","TUE","11",480000,24
"4925","202210","부산광역시","금정구","부곡2동","2641058000","TUE","16",593000,21
"4926","202210","부산광역시","금정구","부곡2동","2641058000","TUE","20",393000,20
"4927","202210","부산광역시","금정구","부곡2동","2641058000","TUE","23",60000,3
"4928","202210","부산광역시","금정구","부곡2동","2641058000","WED","10",99000,5
"4929","202210","부산광역시","금정구","부곡2동","2641058000","WED","11",476000,23
"4930","202210","부산광역시","금정구","부곡3동","2641059000","FRI","11",411000,15
"4931","202210","부산광역시","금정구","부곡3동","2641059000","FRI","19",480000,19
"4932","202210","부산광역시","금정구","부곡3동","2641059000","FRI","20",308000,15
"4933","202210","부산광역시","금정구","부곡3동","2641059000","MON","08",81000,5
"4934","202210","부산광역시","금정구","부곡3동","2641059000","MON","12",845000,39
"4935","202210","부산광역시","금정구","부곡3동","2641059000","MON","13",439000,19
"4936","202210","부산광역시","금정구","부곡3동","2641059000","SAT","09",119000,7
"4937","202210","부산광역시","금정구","부곡3동","2641059000","SAT","10",102000,7
"4938","202210","부산광역시","금정구","부곡3동","2641059000","SUN","01",74000,4
"4939","202210","부산광역시","금정구","부곡3동","2641059000","SUN","09",45000,3
"4940","202210","부산광역시","금정구","부곡3동","2641059000","SUN","15",688000,26
"4941","202210","부산광역시","금정구","부곡3동","2641059000","SUN","18",1782000,62
"4942","202210","부산광역시","금정구","부곡3동","2641059000","SUN","21",491000,21
"4943","202210","부산광역시","금정구","부곡3동","2641059000","THU","10",120000,8
"4944","202210","부산광역시","금정구","부곡3동","2641059000","THU","11",618000,19
"4945","202210","부산광역시","금정구","부곡3동","2641059000","THU","12",252000,14
"4946","202210","부산광역시","금정구","부곡3동","2641059000","THU","14",129000,5
"4947","202210","부산광역시","금정구","부곡3동","2641059000","THU","15",120000,5
"4948","202210","부산광역시","금정구","부곡3동","2641059000","THU","16",129000,7
"4949","202210","부산광역시","금정구","부곡3동","2641059000","THU","23",141000,7
"4950","202210","부산광역시","금정구","부곡3동","2641059000","TUE","00",88000,4
"4951","202210","부산광역시","금정구","부곡3동","2641059000","TUE","10",254000,12
"4952","202210","부산광역시","금정구","부곡3동","2641059000","TUE","11",485000,24
"4953","202210","부산광역시","금정구","부곡3동","2641059000","TUE","13",309000,12
"4954","202210","부산광역시","금정구","부곡3동","2641059000","TUE","15",233000,11
"4955","202210","부산광역시","금정구","부곡3동","2641059000","TUE","20",384000,17
"4956","202210","부산광역시","금정구","부곡3동","2641059000","TUE","21",104000,5
"4957","202210","부산광역시","금정구","부곡3동","2641059000","WED","11",4e+05,21
"4958","202210","부산광역시","금정구","부곡3동","2641059000","WED","19",831000,38
"4959","202210","부산광역시","금정구","부곡4동","2641059100","FRI","10",99000,7
"4960","202210","부산광역시","금정구","부곡4동","2641059100","FRI","12",153000,7
"4961","202210","부산광역시","금정구","부곡4동","2641059100","FRI","13",111000,6
"4962","202210","부산광역시","금정구","부곡4동","2641059100","FRI","18",501000,20
"4963","202210","부산광역시","금정구","부곡4동","2641059100","MON","13",336000,17
"4964","202210","부산광역시","금정구","부곡4동","2641059100","MON","17",693000,19
"4965","202210","부산광역시","금정구","부곡4동","2641059100","MON","21",411000,20
"4966","202210","부산광역시","금정구","부곡4동","2641059100","SAT","12",107000,6
"4967","202210","부산광역시","금정구","부곡4동","2641059100","SAT","13",113000,6
"4968","202210","부산광역시","금정구","부곡4동","2641059100","SAT","14",1e+05,6
"4969","202210","부산광역시","금정구","부곡4동","2641059100","SAT","15",64000,4
"4970","202210","부산광역시","금정구","부곡4동","2641059100","SAT","19",591000,23
"4971","202210","부산광역시","금정구","부곡4동","2641059100","SUN","11",199000,9
"4972","202210","부산광역시","금정구","부곡4동","2641059100","SUN","13",150000,6
"4973","202210","부산광역시","금정구","부곡4동","2641059100","SUN","14",227000,8
"4974","202210","부산광역시","금정구","부곡4동","2641059100","SUN","15",218000,10
"4975","202210","부산광역시","금정구","부곡4동","2641059100","SUN","17",577000,25
"4976","202210","부산광역시","금정구","부곡4동","2641059100","SUN","21",503000,19
"4977","202210","부산광역시","금정구","부곡4동","2641059100","THU","12",63000,4
"4978","202210","부산광역시","금정구","부곡4동","2641059100","THU","20",253000,8
"4979","202210","부산광역시","금정구","부곡4동","2641059100","TUE","11",304000,15
"4980","202210","부산광역시","금정구","부곡4동","2641059100","TUE","15",105000,5
"4981","202210","부산광역시","금정구","부곡4동","2641059100","TUE","16",92000,4
"4982","202210","부산광역시","금정구","부곡4동","2641059100","TUE","17",509000,19
"4983","202210","부산광역시","금정구","부곡4동","2641059100","TUE","18",603000,22
"4984","202210","부산광역시","금정구","부곡4동","2641059100","TUE","19",352000,13
"4985","202210","부산광역시","금정구","부곡4동","2641059100","WED","11",209000,8
"4986","202210","부산광역시","금정구","부곡4동","2641059100","WED","17",135000,6
"4987","202210","부산광역시","금정구","부곡4동","2641059100","WED","19",207000,9
"4988","202210","부산광역시","금정구","서1동","2641051000","FRI","17",160000,9
"4989","202210","부산광역시","금정구","서1동","2641051000","MON","14",84000,3
"4990","202210","부산광역시","금정구","서1동","2641051000","MON","16",157000,6
"4991","202210","부산광역시","금정구","서1동","2641051000","MON","17",139000,4
"4992","202210","부산광역시","금정구","서1동","2641051000","SAT","17",170000,7
"4993","202210","부산광역시","금정구","서1동","2641051000","SAT","20",72000,3
"4994","202210","부산광역시","금정구","서1동","2641051000","SAT","21",114000,4
"4995","202210","부산광역시","금정구","서1동","2641051000","SUN","11",159000,4
"4996","202210","부산광역시","금정구","서1동","2641051000","SUN","12",105000,4
"4997","202210","부산광역시","금정구","서1동","2641051000","SUN","14",66000,4
"4998","202210","부산광역시","금정구","서1동","2641051000","SUN","15",87000,3
"4999","202210","부산광역시","금정구","서1동","2641051000","SUN","17",179000,7
"5000","202210","부산광역시","금정구","서1동","2641051000","SUN","22",88000,4
"5001","202210","부산광역시","금정구","서1동","2641051000","THU","11",133000,8
"5002","202210","부산광역시","금정구","서1동","2641051000","TUE","19",68000,3
"5003","202210","부산광역시","금정구","서1동","2641051000","WED","11",60000,4
"5004","202210","부산광역시","금정구","서2동","2641052000","FRI","10",112000,3
"5005","202210","부산광역시","금정구","서2동","2641052000","FRI","13",121000,7
"5006","202210","부산광역시","금정구","서2동","2641052000","FRI","18",153000,5
"5007","202210","부산광역시","금정구","서2동","2641052000","MON","14",197000,8
"5008","202210","부산광역시","금정구","서2동","2641052000","MON","22",89000,4
"5009","202210","부산광역시","금정구","서2동","2641052000","SAT","10",66000,3
"5010","202210","부산광역시","금정구","서2동","2641052000","SAT","11",54000,3
"5011","202210","부산광역시","금정구","서2동","2641052000","SAT","18",380000,14
"5012","202210","부산광역시","금정구","서2동","2641052000","SAT","22",145000,6
"5013","202210","부산광역시","금정구","서2동","2641052000","SUN","11",332000,7
"5014","202210","부산광역시","금정구","서2동","2641052000","SUN","17",280000,9
"5015","202210","부산광역시","금정구","서2동","2641052000","THU","12",59000,3
"5016","202210","부산광역시","금정구","서2동","2641052000","TUE","13",83000,4
"5017","202210","부산광역시","금정구","서2동","2641052000","WED","09",62000,3
"5018","202210","부산광역시","금정구","서2동","2641052000","WED","18",131000,4
"5019","202210","부산광역시","금정구","서2동","2641052000","WED","21",186000,7
"5020","202210","부산광역시","금정구","서2동","2641052000","WED","22",64000,3
"5021","202210","부산광역시","금정구","서3동","2641053000","FRI","11",103000,5
"5022","202210","부산광역시","금정구","서3동","2641053000","FRI","17",202000,7
"5023","202210","부산광역시","금정구","서3동","2641053000","FRI","23",95000,4
"5024","202210","부산광역시","금정구","서3동","2641053000","SAT","12",122000,5
"5025","202210","부산광역시","금정구","서3동","2641053000","SAT","15",115000,6
"5026","202210","부산광역시","금정구","서3동","2641053000","SAT","18",181000,6
"5027","202210","부산광역시","금정구","서3동","2641053000","SAT","23",70000,3
"5028","202210","부산광역시","금정구","서3동","2641053000","SUN","14",68000,3
"5029","202210","부산광역시","금정구","서3동","2641053000","THU","11",88000,5
"5030","202210","부산광역시","금정구","서3동","2641053000","THU","12",141000,8
"5031","202210","부산광역시","금정구","서3동","2641053000","THU","14",63000,3
"5032","202210","부산광역시","금정구","서3동","2641053000","THU","16",75000,3
"5033","202210","부산광역시","금정구","서3동","2641053000","THU","18",193000,7
"5034","202210","부산광역시","금정구","서3동","2641053000","THU","22",72000,3
"5035","202210","부산광역시","금정구","서3동","2641053000","TUE","11",270000,11
"5036","202210","부산광역시","금정구","서3동","2641053000","TUE","19",210000,9
"5037","202210","부산광역시","금정구","서3동","2641053000","TUE","23",70000,3
"5038","202210","부산광역시","금정구","선두구동","2641063500","MON","14",97000,3
"5039","202210","부산광역시","금정구","선두구동","2641063500","SUN","12",55000,3
"5040","202210","부산광역시","금정구","선두구동","2641063500","SUN","16",99000,3
"5041","202210","부산광역시","금정구","장전1동","2641060000","FRI","17",644000,23
"5042","202210","부산광역시","금정구","장전1동","2641060000","FRI","18",746000,32
"5043","202210","부산광역시","금정구","장전1동","2641060000","FRI","19",548000,24
"5044","202210","부산광역시","금정구","장전1동","2641060000","FRI","22",174000,9
"5045","202210","부산광역시","금정구","장전1동","2641060000","MON","13",559000,28
"5046","202210","부산광역시","금정구","장전1동","2641060000","MON","15",428000,23
"5047","202210","부산광역시","금정구","장전1동","2641060000","MON","16",444000,16
